id,churn_probability,risk_level,primary_threshold,above_primary_threshold,actual_churn,positive_driver_1,positive_driver_1_shap,positive_driver_1_abs_shap,positive_driver_1_value,positive_driver_1_type,positive_driver_2,positive_driver_2_shap,positive_driver_2_abs_shap,positive_driver_2_value,positive_driver_2_type,positive_driver_3,positive_driver_3_shap,positive_driver_3_abs_shap,positive_driver_3_value,positive_driver_3_type,positive_driver_4,positive_driver_4_shap,positive_driver_4_abs_shap,positive_driver_4_value,positive_driver_4_type,positive_driver_5,positive_driver_5_shap,positive_driver_5_abs_shap,positive_driver_5_value,positive_driver_5_type,negative_driver_1,negative_driver_1_shap,negative_driver_1_abs_shap,negative_driver_1_value,negative_driver_1_type,negative_driver_2,negative_driver_2_shap,negative_driver_2_abs_shap,negative_driver_2_value,negative_driver_2_type,negative_driver_3,negative_driver_3_shap,negative_driver_3_abs_shap,negative_driver_3_value,negative_driver_3_type,negative_driver_4,negative_driver_4_shap,negative_driver_4_abs_shap,negative_driver_4_value,negative_driver_4_type,negative_driver_5,negative_driver_5_shap,negative_driver_5_abs_shap,negative_driver_5_value,negative_driver_5_type
7334,0.0031429596838237405,Below Primary Threshold,0.1,False,0,loc_og_mou_change_6_to_8,0.21704842,0.21704842,-977.08,Risk-increasing contribution,arpu_std_6_8,0.08900118,0.08900118,399.2096027780672,Risk-increasing contribution,spl_og_mou_8,0.07572028,0.07572028,0.0,Risk-increasing contribution,total_ic_mou_change_6_to_8,0.06245032,0.06245032,-203.97000000000003,Risk-increasing contribution,recharge_num_change_6_to_8,0.058420546,0.058420546,-14.0,Risk-increasing contribution,voice_rech_recency_8,-0.7845754,0.7845754,0.0,Risk-reducing contribution,last_day_rch_amt_8,-0.59075105,0.59075105,130.0,Risk-reducing contribution,total_activity_8,-0.57373184,0.57373184,929.85,Risk-reducing contribution,total_ic_mou_min_6_8,-0.38652623,0.38652623,354.33,Risk-reducing contribution,total_ic_mou_8,-0.36748344,0.36748344,414.26,Risk-reducing contribution
37894,0.07237783766153885,Below Primary Threshold,0.1,False,0,total_activity_8,0.6244111,0.6244111,11.33,Risk-increasing contribution,last_day_rch_amt_8,0.19951165,0.19951165,0.0,Risk-increasing contribution,voice_rech_recency_8,0.19305488,0.19305488,25.0,Risk-increasing contribution,aon,0.15201283,0.15201283,243.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.09445076,0.09445076,9.16,Risk-increasing contribution,total_voice_mou_8,-0.30441982,0.30441982,11.33,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.1750924,0.1750924,0.2368995633187773,Risk-reducing contribution,total_ic_mou_8,-0.15992485,0.15992485,11.33,Risk-reducing contribution,roam_og_mou_8,-0.13872902,0.13872902,0.0,Risk-reducing contribution,total_rech_num_8,-0.09403553,0.09403553,1.0,Risk-reducing contribution
44226,0.04062752576608932,Below Primary Threshold,0.1,False,0,roam_og_mou_8,0.7071684,0.7071684,15.24,Risk-increasing contribution,last_day_rch_amt_8,0.33485195,0.33485195,0.0,Risk-increasing contribution,aon,0.15926167,0.15926167,424.0,Risk-increasing contribution,roam_ic_mou_8,0.118240654,0.118240654,8.64,Risk-increasing contribution,roam_og_mou_change_6_to_8,0.108491056,0.108491056,15.24,Risk-increasing contribution,total_activity_8,-0.4271438,0.4271438,1115.09,Risk-reducing contribution,total_ic_mou_min_6_8,-0.26846567,0.26846567,80.31,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.26606545,0.26606545,0.5058812408000112,Risk-reducing contribution,total_ic_mou_8,-0.22266057,0.22266057,80.31,Risk-reducing contribution,voice_rech_recency_8,-0.2064745,0.2064745,2.0,Risk-reducing contribution
46036,0.0013137271614176796,Below Primary Threshold,0.1,False,0,total_rech_num_8,0.20648885,0.20648885,19.0,Risk-increasing contribution,recharge_count_min_6_8,0.053308934,0.053308934,9.0,Risk-increasing contribution,max_rech_amt_8,0.051526666,0.051526666,50.0,Risk-increasing contribution,arpu_8,0.044983484,0.044983484,443.143,Risk-increasing contribution,total_og_mou_pct_change_7_to_8,0.040688667,0.040688667,0.3400696363832155,Risk-increasing contribution,voice_rech_recency_8,-1.1854523,1.1854523,1.0,Risk-reducing contribution,spl_ic_mou_8,-0.6038115,0.6038115,0.28,Risk-reducing contribution,total_activity_8,-0.53729475,0.53729475,511.87,Risk-reducing contribution,roam_og_mou_8,-0.35178855,0.35178855,0.0,Risk-reducing contribution,total_ic_mou_8,-0.30150765,0.30150765,138.54,Risk-reducing contribution
32539,0.004336943494548784,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.27929857,0.27929857,0.0,Risk-increasing contribution,voice_rech_recency_8,0.058638826,0.058638826,6.0,Risk-increasing contribution,std_og_mou_pct_change_7_to_8,0.05373028,0.05373028,-1.0,Risk-increasing contribution,max_rech_amt_7,0.04521869,0.04521869,0.0,Risk-increasing contribution,total_rech_num_8,0.03039372,0.03039372,5.0,Risk-increasing contribution,total_activity_8,-0.5040102,0.5040102,230.67,Risk-reducing contribution,total_ic_mou_min_6_8,-0.3891004,0.3891004,81.53,Risk-reducing contribution,total_ic_mou_8,-0.3428229,0.3428229,153.43,Risk-reducing contribution,aon,-0.28321874,0.28321874,2076.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.23823632,0.23823632,0.5969952921628359,Risk-reducing contribution
10150,0.026721766842181218,Below Primary Threshold,0.1,False,0,total_ic_mou_min_6_8,0.48480698,0.48480698,0.0,Risk-increasing contribution,aon,0.200312,0.200312,196.0,Risk-increasing contribution,voice_rech_recency_8,0.1348983,0.1348983,8.0,Risk-increasing contribution,total_activity_6,0.121323384,0.121323384,0.0,Risk-increasing contribution,total_ic_mou_7,0.11511845,0.11511845,0.0,Risk-increasing contribution,spl_ic_mou_8,-0.6303884,0.6303884,0.23,Risk-reducing contribution,total_activity_8,-0.5299686,0.5299686,900.74,Risk-reducing contribution,last_day_rch_amt_8,-0.44902462,0.44902462,149.0,Risk-reducing contribution,roam_og_mou_8,-0.305057,0.305057,0.0,Risk-reducing contribution,total_ic_mou_8,-0.24346627,0.24346627,46.61,Risk-reducing contribution
27846,0.015736526279009917,Below Primary Threshold,0.1,False,0,total_activity_pct_change_7_to_8,0.6871112,0.6871112,-0.5131288747462555,Risk-increasing contribution,aon,0.08183817,0.08183817,454.0,Risk-increasing contribution,total_rech_num_8,0.07746224,0.07746224,11.0,Risk-increasing contribution,spl_og_mou_7,0.061404184,0.061404184,11.49,Risk-increasing contribution,recharge_count_std_6_8,0.061348286,0.061348286,4.189935029992178,Risk-increasing contribution,last_day_rch_amt_8,-0.59394944,0.59394944,30.0,Risk-reducing contribution,total_activity_8,-0.509008,0.509008,443.71,Risk-reducing contribution,voice_rech_recency_8,-0.49685657,0.49685657,2.0,Risk-reducing contribution,total_ic_mou_8,-0.25093508,0.25093508,206.99,Risk-reducing contribution,total_ic_mou_min_6_8,-0.24252106,0.24252106,161.19,Risk-reducing contribution
38112,0.8288986997006207,Very High,0.1,True,1,total_activity_8,1.4440745,1.4440745,0.0,Risk-increasing contribution,total_ic_mou_8,0.53310496,0.53310496,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.3222287,0.3222287,0.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.32084095,0.32084095,-1.0,Risk-increasing contribution,total_ic_mou_change_6_to_8,0.21078299,0.21078299,-470.98,Risk-increasing contribution,aon,-0.11024542,0.11024542,2031.0,Risk-reducing contribution,loc_ic_mou_change_6_to_8,-0.10536284,0.10536284,-175.84,Risk-reducing contribution,arpu_min_6_8,-0.051782124,0.051782124,4.26,Risk-reducing contribution,roam_og_mou_8,-0.04517945,0.04517945,0.0,Risk-reducing contribution,roam_og_mou_7,-0.04268529,0.04268529,73.86,Risk-reducing contribution
54236,0.0026557466427351364,Below Primary Threshold,0.1,False,0,total_rech_num_8,0.15957423,0.15957423,20.0,Risk-increasing contribution,recharge_count_min_6_8,0.07721901,0.07721901,10.0,Risk-increasing contribution,arpu_recent_vs_baseline,0.065466866,0.065466866,270.63166666666666,Risk-increasing contribution,total_og_mou_pct_change_7_to_8,0.057433795,0.057433795,0.5638946823691761,Risk-increasing contribution,std_ic_mou_std_6_8,0.052888576,0.052888576,22.10867451677936,Risk-increasing contribution,voice_rech_recency_8,-1.5791779,1.5791779,0.0,Risk-reducing contribution,total_activity_8,-0.67087793,0.67087793,1193.22,Risk-reducing contribution,roam_og_mou_8,-0.46122873,0.46122873,0.0,Risk-reducing contribution,last_day_rch_amt_8,-0.43886086,0.43886086,50.0,Risk-reducing contribution,total_ic_mou_8,-0.36125374,0.36125374,195.94,Risk-reducing contribution
12491,0.0015867603211248697,Below Primary Threshold,0.1,False,0,total_rech_num_8,0.18736914,0.18736914,21.0,Risk-increasing contribution,arpu_8,0.069116645,0.069116645,569.745,Risk-increasing contribution,recharge_count_min_6_8,0.062977046,0.062977046,14.0,Risk-increasing contribution,ic_others_8,0.056547582,0.056547582,12.84,Risk-increasing contribution,max_rech_amt_8,0.04746517,0.04746517,50.0,Risk-increasing contribution,voice_rech_recency_8,-1.3051884,1.3051884,0.0,Risk-reducing contribution,total_activity_8,-0.491877,0.491877,567.0,Risk-reducing contribution,spl_ic_mou_8,-0.42877066,0.42877066,0.2,Risk-reducing contribution,aon,-0.4028077,0.4028077,3651.0,Risk-reducing contribution,last_day_rch_amt_8,-0.32626504,0.32626504,30.0,Risk-reducing contribution
13419,0.0032574966476280717,Below Primary Threshold,0.1,False,0,std_ic_mou_pct_change_6_to_8,0.08072851,0.08072851,2.4029850746268653,Risk-increasing contribution,total_rech_num_8,0.07339693,0.07339693,12.0,Risk-increasing contribution,max_rech_amt_8,0.06521446,0.06521446,46.0,Risk-increasing contribution,max_rech_amt_7,0.057942145,0.057942145,59.0,Risk-increasing contribution,loc_ic_t2f_mou_7,0.042965077,0.042965077,14.64,Risk-increasing contribution,total_activity_8,-0.55255425,0.55255425,804.98,Risk-reducing contribution,last_day_rch_amt_8,-0.4617562,0.4617562,46.0,Risk-reducing contribution,voice_rech_recency_8,-0.36879274,0.36879274,3.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.33243114,0.33243114,71.61,Risk-reducing contribution,total_ic_mou_8,-0.29661584,0.29661584,156.58,Risk-reducing contribution
3406,0.053817237027273646,Below Primary Threshold,0.1,False,0,total_ic_mou_min_6_8,0.40592563,0.40592563,0.0,Risk-increasing contribution,voice_rech_recency_8,0.39759955,0.39759955,16.0,Risk-increasing contribution,total_activity_6,0.15656215,0.15656215,0.0,Risk-increasing contribution,aon,0.11039643,0.11039643,390.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.10694521,0.10694521,-0.4204993970523474,Risk-increasing contribution,total_activity_8,-0.54509836,0.54509836,1408.03,Risk-reducing contribution,last_day_rch_amt_8,-0.39330098,0.39330098,154.0,Risk-reducing contribution,total_ic_mou_8,-0.23042697,0.23042697,69.49,Risk-reducing contribution,roam_og_mou_8,-0.19725823,0.19725823,0.0,Risk-reducing contribution,vol_3g_mb_8,-0.1847899,0.1847899,1229.11,Risk-reducing contribution
10772,0.04378977225878639,Below Primary Threshold,0.1,False,0,total_activity_pct_change_7_to_8,0.6630241,0.6630241,-0.5501404863455357,Risk-increasing contribution,last_day_rch_amt_8,0.3567554,0.3567554,0.0,Risk-increasing contribution,aon,0.16572867,0.16572867,260.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.08217254,0.08217254,4.04,Risk-increasing contribution,spl_ic_mou_8,0.066059515,0.066059515,0.0,Risk-increasing contribution,total_activity_8,-0.3664825,0.3664825,222.55,Risk-reducing contribution,ic_others_8,-0.25503957,0.25503957,0.21,Risk-reducing contribution,roam_og_mou_8,-0.22198047,0.22198047,0.0,Risk-reducing contribution,max_rech_amt_8,-0.14416984,0.14416984,154.0,Risk-reducing contribution,total_og_mou_std_6_8,-0.110026464,0.110026464,1.8310349229025888,Risk-reducing contribution
41548,0.9155929519986853,Very High,0.1,True,1,total_activity_8,1.8594246,1.8594246,0.0,Risk-increasing contribution,total_ic_mou_8,0.7382494,0.7382494,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.30440015,0.30440015,0.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.27950737,0.27950737,-1.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.26038772,0.26038772,0.0,Risk-increasing contribution,loc_ic_mou_std_6_8,-0.06315515,0.06315515,4.829999999999998,Risk-reducing contribution,roam_og_mou_8,-0.055682387,0.055682387,0.0,Risk-reducing contribution,loc_ic_t2f_mou_6,-0.05245967,0.05245967,23.89,Risk-reducing contribution,total_rech_num_8,-0.035642378,0.035642378,0.0,Risk-reducing contribution,voice_rech_recency_7,-0.03292984,0.03292984,17.0,Risk-reducing contribution
13479,0.0013604638251937195,Below Primary Threshold,0.1,False,0,arpu_std_6_8,0.085286066,0.085286066,122.5257369054446,Risk-increasing contribution,total_rech_num_8,0.055909723,0.055909723,10.0,Risk-increasing contribution,std_ic_t2t_mou_8,0.054561906,0.054561906,40.46,Risk-increasing contribution,recharge_count_min_6_8,0.05160151,0.05160151,9.0,Risk-increasing contribution,arpu_avg_6_8,0.04623742,0.04623742,623.2113333333333,Risk-increasing contribution,voice_rech_recency_8,-1.0662464,1.0662464,1.0,Risk-reducing contribution,total_activity_8,-0.6071252,0.6071252,815.3699999999999,Risk-reducing contribution,total_ic_mou_min_6_8,-0.51140517,0.51140517,445.43,Risk-reducing contribution,last_day_rch_amt_8,-0.45881853,0.45881853,100.0,Risk-reducing contribution,total_ic_mou_8,-0.37483126,0.37483126,506.53,Risk-reducing contribution
37408,0.0040515695359669415,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.3073867,0.3073867,17.0,Risk-increasing contribution,total_og_mou_pct_change_7_to_8,0.030918945,0.030918945,2.3105854982551377,Risk-increasing contribution,arpu_min_6_8,0.029377079,0.029377079,14.993,Risk-increasing contribution,spl_ic_mou_8,0.028803546,0.028803546,0.0,Risk-increasing contribution,onnet_mou_8,0.027074236,0.027074236,5.01,Risk-increasing contribution,total_activity_8,-0.5536375,0.5536375,290.64,Risk-reducing contribution,last_day_rch_amt_8,-0.48289624,0.48289624,130.0,Risk-reducing contribution,total_ic_mou_8,-0.3392167,0.3392167,119.88,Risk-reducing contribution,total_ic_mou_min_6_8,-0.2786619,0.2786619,75.49,Risk-reducing contribution,aon,-0.25727496,0.25727496,2564.0,Risk-reducing contribution
20997,0.01100064222859288,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.4846611,0.4846611,22.0,Risk-increasing contribution,std_ic_t2f_mou_6,0.0720104,0.0720104,14.13,Risk-increasing contribution,max_rech_amt_7,0.051476665,0.051476665,30.0,Risk-increasing contribution,std_ic_mou_pct_change_7_to_8,0.045819644,0.045819644,-1.0,Risk-increasing contribution,std_ic_mou_std_6_8,0.045138925,0.045138925,8.23727436042341,Risk-increasing contribution,total_activity_8,-0.5131318,0.5131318,263.69,Risk-reducing contribution,total_ic_mou_8,-0.3287694,0.3287694,252.41,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.25249276,0.25249276,1.4824891734136698,Risk-reducing contribution,total_ic_mou_min_6_8,-0.24425894,0.24425894,86.74,Risk-reducing contribution,roam_og_mou_8,-0.20859036,0.20859036,0.0,Risk-reducing contribution
67409,0.9895042367394293,Very High,0.1,True,1,total_activity_8,1.8955461,1.8955461,0.0,Risk-increasing contribution,total_ic_mou_8,0.97142714,0.97142714,0.0,Risk-increasing contribution,arpu_avg_6_8,0.95221776,0.95221776,26.666666666666668,Risk-increasing contribution,total_ic_mou_min_6_8,0.4382293,0.4382293,0.0,Risk-increasing contribution,total_rech_num_7,0.39181668,0.39181668,0.0,Risk-increasing contribution,roam_og_mou_8,-0.052454166,0.052454166,0.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.044484053,0.044484053,-0.0296725950017562,Risk-reducing contribution,arpu_std_6_8,-0.039173886,0.039173886,37.71236166328253,Risk-reducing contribution,recharge_count_std_6_8,-0.037722692,0.037722692,0.9428090415820634,Risk-reducing contribution,roam_ic_mou_8,-0.02352201,0.02352201,0.0,Risk-reducing contribution
69347,0.006249355392906011,Below Primary Threshold,0.1,False,0,arpu_std_6_8,0.0943087,0.0943087,102.26086803204176,Risk-increasing contribution,total_activity_change_7_to_8,0.066698395,0.066698395,-908.2399999999998,Risk-increasing contribution,loc_og_t2c_mou_8,0.06315562,0.06315562,6.35,Risk-increasing contribution,loc_ic_t2t_mou_7,0.045670774,0.045670774,960.58,Risk-increasing contribution,total_rech_num_8,0.044412673,0.044412673,7.0,Risk-increasing contribution,last_day_rch_amt_8,-0.5900799,0.5900799,130.0,Risk-reducing contribution,total_activity_8,-0.5500378,0.5500378,1639.0100000000002,Risk-reducing contribution,total_ic_mou_min_6_8,-0.38369524,0.38369524,609.46,Risk-reducing contribution,total_ic_mou_8,-0.2933674,0.2933674,1116.93,Risk-reducing contribution,aon,-0.26818326,0.26818326,1644.0,Risk-reducing contribution
60976,0.0023853812352032816,Below Primary Threshold,0.1,False,0,roam_ic_mou_8,0.22910579,0.22910579,21.11,Risk-increasing contribution,roam_og_mou_8,0.21910076,0.21910076,11.9,Risk-increasing contribution,roam_og_mou_change_6_to_8,0.12825283,0.12825283,7.0200000000000005,Risk-increasing contribution,roam_ic_mou_change_6_to_8,0.05549878,0.05549878,16.8,Risk-increasing contribution,recharge_count_min_6_8,0.052345894,0.052345894,9.0,Risk-increasing contribution,total_activity_8,-0.5030147,0.5030147,1762.94,Risk-reducing contribution,total_ic_mou_min_6_8,-0.46935263,0.46935263,464.58,Risk-reducing contribution,last_day_rch_amt_8,-0.3795115,0.3795115,130.0,Risk-reducing contribution,total_ic_mou_8,-0.3046148,0.3046148,464.58,Risk-reducing contribution,voice_rech_recency_8,-0.26270348,0.26270348,2.0,Risk-reducing contribution
5144,0.016580716422263598,Below Primary Threshold,0.1,False,0,aon,0.1951577,0.1951577,376.0,Risk-increasing contribution,max_rech_amt_7,0.068210326,0.068210326,30.0,Risk-increasing contribution,total_og_mou_pct_change_7_to_8,0.0676863,0.0676863,0.7184194150591162,Risk-increasing contribution,voice_rech_recency_8,0.05281908,0.05281908,5.0,Risk-increasing contribution,recharge_count_min_6_8,0.051510014,0.051510014,5.0,Risk-increasing contribution,last_day_rch_amt_8,-0.36323425,0.36323425,30.0,Risk-reducing contribution,total_activity_8,-0.35702562,0.35702562,81.77,Risk-reducing contribution,roam_og_mou_8,-0.29880965,0.29880965,0.0,Risk-reducing contribution,total_ic_mou_8,-0.2410494,0.2410494,26.54,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.19762154,0.19762154,-0.211551441519622,Risk-reducing contribution
45903,0.007505064838906753,Below Primary Threshold,0.1,False,0,recharge_count_std_6_8,0.077832945,0.077832945,4.320493798938574,Risk-increasing contribution,std_ic_mou_pct_change_7_to_8,0.065636285,0.065636285,-1.0,Risk-increasing contribution,max_rech_amt_7,0.054567695,0.054567695,30.0,Risk-increasing contribution,spl_ic_mou_8,0.041016947,0.041016947,0.0,Risk-increasing contribution,voice_rech_recency_7,0.03846218,0.03846218,2.0,Risk-increasing contribution,total_activity_8,-0.57643676,0.57643676,212.37,Risk-reducing contribution,last_day_rch_amt_8,-0.42972594,0.42972594,30.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.34342742,0.34342742,109.76,Risk-reducing contribution,total_ic_mou_8,-0.34188527,0.34188527,137.19,Risk-reducing contribution,roam_og_mou_8,-0.26617622,0.26617622,0.0,Risk-reducing contribution
12591,0.050488475414507676,Below Primary Threshold,0.1,False,0,total_ic_mou_min_6_8,0.6010863,0.6010863,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.29298887,0.29298887,0.0,Risk-increasing contribution,voice_rech_recency_8,0.09060996,0.09060996,9.0,Risk-increasing contribution,total_ic_mou_7,0.07629474,0.07629474,0.0,Risk-increasing contribution,max_rech_amt_7,0.064866535,0.064866535,0.0,Risk-increasing contribution,std_ic_t2f_mou_8,-0.39715847,0.39715847,2.21,Risk-reducing contribution,aon,-0.20537132,0.20537132,2071.0,Risk-reducing contribution,total_ic_mou_8,-0.16539712,0.16539712,21.01,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.11537357,0.11537357,-0.0296725950017562,Risk-reducing contribution,total_activity_8,-0.10985159,0.10985159,21.01,Risk-reducing contribution
24336,0.004745705858272255,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.39677888,0.39677888,14.0,Risk-increasing contribution,arpu_std_6_8,0.11339742,0.11339742,177.92769681156068,Risk-increasing contribution,total_activity_change_7_to_8,0.08432259,0.08432259,-746.9500000000003,Risk-increasing contribution,loc_og_t2m_mou_8,0.047478203,0.047478203,82.33,Risk-increasing contribution,arpu_avg_6_8,0.03892958,0.03892958,516.567,Risk-increasing contribution,total_activity_8,-0.50645506,0.50645506,1675.16,Risk-reducing contribution,last_day_rch_amt_8,-0.40583798,0.40583798,150.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.37492177,0.37492177,293.61,Risk-reducing contribution,total_ic_mou_8,-0.33525342,0.33525342,380.81,Risk-reducing contribution,aon,-0.28878698,0.28878698,2316.0,Risk-reducing contribution
